"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"Succinic acid.Raoultella.ornithinolytica.St_Abundance",-5.93690495880294,2.42814805820523,43,-2.44503416451105,0.0186554639268834,"Succinic acid","St_Abundance","Raoultella.ornithinolytica",0.0488743435825228
"Succinic acid.Haemophilus.parainfluenzae.St_Abundance",-2.2299322377606,2.12288732246865,43,-1.05042420959369,0.299390975770121,"Succinic acid","St_Abundance","Haemophilus.parainfluenzae",0.402376133111552
"Succinic acid.Lactobacillus.plantarum.St_Abundance",-0.814297294588756,0.794667898983996,43,-1.02470138233828,0.311234402412542,"Succinic acid","St_Abundance","Lactobacillus.plantarum",0.415055682981415
"Succinic acid.Clostridium.neonatale.St_Abundance",1.09822406643251,1.90443949728205,43,0.576665243500706,0.567172336391826,"Succinic acid","St_Abundance","Clostridium.neonatale",0.663014382250606
"Succinic acid.Sellimonas.sp..VE303.03.St_Abundance",-0.741278114180086,1.08489047042665,43,-0.683274611020013,0.498098641742032,"Succinic acid","St_Abundance","Sellimonas.sp..VE303.03",0.604332959699085
"Succinic acid.Veillonella.sp..HF34.St_Abundance",-1.17017746223714,1.39188343177933,43,-0.840715131396623,0.405158356276582,"Succinic acid","St_Abundance","Veillonella.sp..HF34",0.514879850020609
"Succinic acid.X.Clostridium..sp..VE303.04.St_Abundance",0.34549146575117,0.522518850423465,43,0.661203831155897,0.512009059466725,"Succinic acid","St_Abundance","X.Clostridium..sp..VE303.04",0.616345819783138
"Succinic acid.Bifidobacterium.longum.St_Abundance",-1.21980720759836,0.702569798901773,43,-1.73620786077784,0.0896880544537679,"Succinic acid","St_Abundance","Bifidobacterium.longum",0.160242657290732
"Succinic acid.Veillonella.atypica.St_Abundance",0.45855261084153,1.13371146087734,43,0.404470296601457,0.687871839986778,"Succinic acid","St_Abundance","Veillonella.atypica",0.758987592885686
"Succinic acid.Streptococcus.parasanguinis.St_Abundance",1.92158702736415,2.85591319066019,43,0.672845040825608,0.504645975561251,"Succinic acid","St_Abundance","Streptococcus.parasanguinis",0.609619078324076
"Succinic acid.Veillonella.sp..MP19D1_02.09.St_Abundance",1.35224618445836,1.25371058323792,43,1.07859517382868,0.286781687188545,"Succinic acid","St_Abundance","Veillonella.sp..MP19D1_02.09",0.388750897058132
"Succinic acid.Blautia.sp..MP351A5.St_Abundance",1.86103766637268,1.85650987414085,43,1.00243887322922,0.321739634493125,"Succinic acid","St_Abundance","Blautia.sp..MP351A5",0.426862485367117
"Succinic acid.Lactobacillus.fermentum.St_Abundance",-2.97446770205062,1.31425745548651,43,-2.26323060952281,0.0287258531123456,"Succinic acid","St_Abundance","Lactobacillus.fermentum",0.0677952619442052
"Succinic acid.Streptomyces.flaveus.St_Abundance",14.6246267130269,13.7913869959299,43,1.06041739799941,0.294874882707799,"Succinic acid","St_Abundance","Streptomyces.flaveus",0.397191856156671
"Succinic acid.Pediococcus.acidilactici.St_Abundance",-3.29167822227594,1.65840570809304,43,-1.98484496659201,0.0535650466944673,"Succinic acid","St_Abundance","Pediococcus.acidilactici",0.111186654584385
"Succinic acid.Lactobacillus.casei.St_Abundance",13.1934889848367,12.0734396040313,43,1.09276970089215,0.280579500114288,"Succinic acid","St_Abundance","Lactobacillus.casei",0.382061208661458
"Succinic acid.Bifidobacterium.breve.St_Abundance",0.707563460495084,1.04090435393576,43,0.679758383005816,0.500300771337774,"Succinic acid","St_Abundance","Bifidobacterium.breve",0.605988681185158
"Succinic acid.Lachnoclostridium.sp..MP429E6.St_Abundance",-0.160913260455472,0.993781963371502,43,-0.161920085477863,0.872127249976036,"Succinic acid","St_Abundance","Lachnoclostridium.sp..MP429E6",0.900596220924569
"Succinic acid.Veillonella.dispar.St_Abundance",1.17305305505592,3.28241228029139,43,0.357375294413591,0.722558982773252,"Succinic acid","St_Abundance","Veillonella.dispar",0.788127343887134
"Succinic acid.Veillonella.infantium.St_Abundance",2.55830152936272,3.46353361578709,43,0.738639150982037,0.464138917030036,"Succinic acid","St_Abundance","Veillonella.infantium",0.573561558954519
"Succinic acid.Blautia.sp..MP624D4_ig1.St_Abundance",-1.26210028954823,1.40925577482049,43,-0.895579292345985,0.375463727183921,"Succinic acid","St_Abundance","Blautia.sp..MP624D4_ig1",0.485152773196938
"Succinic acid.Sutterella.wadsworthensis.St_Abundance",-0.299183366519852,0.625225281655054,43,-0.478520903262059,0.634703707216646,"Succinic acid","St_Abundance","Sutterella.wadsworthensis",0.71761187897182
"Succinic acid.Bacteroides.fragilis.St_Abundance",1.24233295170423,0.49184220149824,43,2.52587709619032,0.0153057406904581,"Succinic acid","St_Abundance","Bacteroides.fragilis",0.0419516438015738
"Succinic acid.Flavonifractor.sp..VE303.08.St_Abundance",-0.25404497156591,0.531559897075374,43,-0.477923509586893,0.635125398748051,"Succinic acid","St_Abundance","Flavonifractor.sp..VE303.08",0.717864321359091
"Succinic acid.Streptococcus.mutans.St_Abundance",-11.7782619680553,6.05017669594038,43,-1.94676330295583,0.0581145249832782,"Succinic acid","St_Abundance","Streptococcus.mutans",0.117528424477083
"Succinic acid.Blautia.sp..HF17.St_Abundance",1.13870924499119,1.15014163271991,43,0.990060017476552,0.327683500316952,"Succinic acid","St_Abundance","Blautia.sp..HF17",0.43363529778593
"Succinic acid.Blautia.sp..CAG.257.St_Abundance",1.17370179548644,2.55144410615204,43,0.460014700167803,0.647823353785921,"Succinic acid","St_Abundance","Blautia.sp..CAG.257",0.727444101178604
"Succinic acid.Eggerthella.sp..MP163B1.St_Abundance",2.39919876294687,3.20621792363544,43,0.748295599391599,0.45835533871369,"Succinic acid","St_Abundance","Eggerthella.sp..MP163B1",0.56874266209891
"Succinic acid.Anaerostipes.sp..MP172A5.St_Abundance",7.31444618253217,3.11416145069416,43,2.34876909830791,0.0235013174745941,"Succinic acid","St_Abundance","Anaerostipes.sp..MP172A5",0.0575678853236841
"Succinic acid.Streptococcus.sp..MP628A10_ig1.St_Abundance",-3.5884106043034,1.92864181192898,43,-1.86058944802942,0.0696495080833337,"Succinic acid","St_Abundance","Streptococcus.sp..MP628A10_ig1",0.134058021523073
"Succinic acid.Streptococcus.sp..MP494C11.St_Abundance",-3.98649068092414,1.81497680026893,43,-2.19644167370815,0.0335004737635519,"Succinic acid","St_Abundance","Streptococcus.sp..MP494C11",0.0774471016463456
"Succinic acid.Blautia.hominis.St_Abundance",-0.780983485753639,2.01773970684381,43,-0.387058589918553,0.700621911015084,"Succinic acid","St_Abundance","Blautia.hominis",0.769535541606732
"Succinic acid.Blautia.marasmi.St_Abundance",0.248145605293598,2.05010107827947,43,0.121040668639545,0.904222674770029,"Succinic acid","St_Abundance","Blautia.marasmi",0.925715234102424
"Succinic acid.Blautia.sp..MP87F8_2.St_Abundance",9.17746837612956,4.4902952563477,43,2.04384519328786,0.0471248742990232,"Succinic acid","St_Abundance","Blautia.sp..MP87F8_2",0.101630119724232
"Succinic acid.Lactobacillus.paracasei.St_Abundance",-2.53350633257595,1.85259704908751,43,-1.36754311134405,0.178560893012771,"Succinic acid","St_Abundance","Lactobacillus.paracasei",0.266515392293814
"Succinic acid.Klebsiella.michiganensis.St_Abundance",-0.401444288099821,0.446340335553313,43,-0.899412972843163,0.373442071226289,"Succinic acid","St_Abundance","Klebsiella.michiganensis",0.482885423051006
"Succinic acid.Parabacteroides.distasonis.St_Abundance",1.02678910214075,0.691177065985061,43,1.48556593190397,0.144689213738518,"Succinic acid","St_Abundance","Parabacteroides.distasonis",0.223793297946689
"Succinic acid.Bifidobacterium.animalis.St_Abundance",-1.05542175014933,1.7898441793678,43,-0.589672420826108,0.558496176823401,"Succinic acid","St_Abundance","Bifidobacterium.animalis",0.657432300990862
"Succinic acid.Parasutterella.excrementihominis.St_Abundance",3.56520026229494,1.16634907477216,43,3.05671804385954,0.00383806356826655,"Succinic acid","St_Abundance","Parasutterella.excrementihominis",0.0123541939412708
"Succinic acid.Burkholderiales.bacterium.1_1_47.St_Abundance",3.21022058987773,1.22418103143673,43,2.62234139186925,0.012030496479152,"Succinic acid","St_Abundance","Burkholderiales.bacterium.1_1_47",0.0352725577484377
"Succinic acid.Streptomyces.californicus.St_Abundance",-16.8102449965735,11.0067794303642,43,-1.52726282042133,0.134018705601952,"Succinic acid","St_Abundance","Streptomyces.californicus",0.210177579916715
"Succinic acid.Streptococcus.sp..MP111F6_2.St_Abundance",-0.0228757928576815,1.16217310608165,43,-0.0196836364031938,0.984386798682932,"Succinic acid","St_Abundance","Streptococcus.sp..MP111F6_2",0.987115143468638
"Succinic acid.Parasutterella.excrementihominis.CAG.233.St_Abundance",2.6311887862516,1.98538314215318,43,1.32528010860314,0.192077200872847,"Succinic acid","St_Abundance","Parasutterella.excrementihominis.CAG.233",0.283300168266597
"Succinic acid.Streptococcus.vestibularis.St_Abundance",-1.41009917950691,2.55370601933926,43,-0.552177568141441,0.583685520342252,"Succinic acid","St_Abundance","Streptococcus.vestibularis",0.674257411429843
"Succinic acid.Clostridia.bacterium.UC5.1.1A9.St_Abundance",0.499290812804784,2.42126150934145,43,0.206211023005353,0.837599354328969,"Succinic acid","St_Abundance","Clostridia.bacterium.UC5.1.1A9",0.875252465648614
"Succinic acid.X.Clostridium..lavalense.St_Abundance",2.96327884944293,1.83601314376952,43,1.61397474713008,0.113848452872922,"Succinic acid","St_Abundance","X.Clostridium..lavalense",0.189374660291022
"Valeric acid.Bilophila.wadsworthia.St_Abundance",0.358154251197924,0.705747486870555,43,0.507482148871776,0.614409689919219,"Valeric acid","St_Abundance","Bilophila.wadsworthia",0.699916328125861
"Valeric acid.Proteus.mirabilis.St_Abundance",-2.80946116187986,1.31832230842736,43,-2.13108823534307,0.0388395560331388,"Valeric acid","St_Abundance","Proteus.mirabilis",0.0876615806162795
"Valeric acid.Escherichia.coli.St_Abundance",-0.185933024249624,0.307166542757838,43,-0.605316655193821,0.54815023603484,"Valeric acid","St_Abundance","Escherichia.coli",0.6489553514313
"Valeric acid.X.Clostridium..aldenense.St_Abundance",-0.238087221242373,0.544063331145789,43,-0.437609387754482,0.663859717097508,"Valeric acid","St_Abundance","X.Clostridium..aldenense",0.737931726922248
"Valeric acid.X.Clostridium..clostridioforme.St_Abundance",-0.627473285115442,0.603939474747545,43,-1.03896716699589,0.304627112894157,"Valeric acid","St_Abundance","X.Clostridium..clostridioforme",0.408654391713407
"Valeric acid.Morganella.morganii.St_Abundance",-2.50977113843537,1.11891131850838,43,-2.24304741307036,0.0301004895545514,"Valeric acid","St_Abundance","Morganella.morganii",0.0705334010416886
"Valeric acid.Fusobacterium.nucleatum.St_Abundance",0.212072499788763,0.722370122750189,43,0.293578725240415,0.770492179930674,"Valeric acid","St_Abundance","Fusobacterium.nucleatum",0.824014397572917
"Valeric acid.Citrobacter.amalonaticus.St_Abundance",0.181904685934229,0.787915319013972,43,0.230868319912693,0.818512078130987,"Valeric acid","St_Abundance","Citrobacter.amalonaticus",0.859865475806594
"Valeric acid.X.Clostridium..bolteae.St_Abundance",-0.255511928074993,0.954451768778394,43,-0.267705437229189,0.790206026611177,"Valeric acid","St_Abundance","X.Clostridium..bolteae",0.837914831265896
"Valeric acid.Veillonella.parvula.St_Abundance",0.404989366701142,0.649028949562456,43,0.62399276176227,0.535928911564754,"Valeric acid","St_Abundance","Veillonella.parvula",0.638245820290086
"Valeric acid.Lachnospiraceae.bacterium.CAG.364.St_Abundance",-0.780430918884592,0.627496588269453,43,-1.24372137390724,0.220339986853552,"Valeric acid","St_Abundance","Lachnospiraceae.bacterium.CAG.364",0.317939874506043
"Valeric acid.Enterococcus.casseliflavus.St_Abundance",1.420899041841,2.05398911651991,43,0.691775350907626,0.492796956209387,"Valeric acid","St_Abundance","Enterococcus.casseliflavus",0.599710523903654
"Valeric acid.Flavonifractor.plautii.St_Abundance",-1.02902983253768,1.13034793589908,43,-0.910365560776813,0.367704846448783,"Valeric acid","St_Abundance","Flavonifractor.plautii",0.477143553672983
"Valeric acid.Hungatella.sp..MP355B12.St_Abundance",-1.39469223645201,1.2366629663418,43,-1.12778685414804,0.265663628051126,"Valeric acid","St_Abundance","Hungatella.sp..MP355B12",0.365186552541404
"Valeric acid.Dialister.invisus.St_Abundance",2.65496456230708,1.73544019291645,43,1.52985079701615,0.1333777483705,"Valeric acid","St_Abundance","Dialister.invisus",0.209444745488051
"Valeric acid.Hungatella.sp..MP68H3.St_Abundance",-0.887780587789034,1.5588724420776,43,-0.569501752565359,0.571978977043882,"Valeric acid","St_Abundance","Hungatella.sp..MP68H3",0.665770995006126
"Valeric acid.Hungatella.sp..MP42C12.St_Abundance",-0.669501123369508,3.5688709690034,43,-0.187594656456987,0.852076842932928,"Valeric acid","St_Abundance","Hungatella.sp..MP42C12",0.885611610954132
"Valeric acid.Hungatella.sp..MP42A4.St_Abundance",-0.610446967471784,0.850391882845847,43,-0.717841950030044,0.476736832824954,"Valeric acid","St_Abundance","Hungatella.sp..MP42A4",0.585773017610148
"Valeric acid.Bifidobacterium.dentium.St_Abundance",0.221492562970274,0.446627858638949,43,0.49592195982859,0.622474857219033,"Valeric acid","St_Abundance","Bifidobacterium.dentium",0.70687822768941
"Valeric acid.Dialister.invisus.CAG.218.St_Abundance",2.25470081549299,1.86726777271033,43,1.2074866007141,0.233844771187859,"Valeric acid","St_Abundance","Dialister.invisus.CAG.218",0.331654403041032
"Valeric acid.Klebsiella.pneumoniae.St_Abundance",-0.101608675673707,0.221058450159252,43,-0.459646195838734,0.648085770069183,"Valeric acid","St_Abundance","Klebsiella.pneumoniae",0.72751297428182
"Valeric acid.X.Clostridium..spiroforme.St_Abundance",-2.27390529475616,5.25305986160638,43,-0.432872526615526,0.667270909662719,"Valeric acid","St_Abundance","X.Clostridium..spiroforme",0.740547899128748
"Valeric acid.Campylobacter.curvus.St_Abundance",-1.73556343737792,1.20166393370962,43,-1.44430018134946,0.155902076766694,"Valeric acid","St_Abundance","Campylobacter.curvus",0.238399709950084
"Valeric acid.Ruthenibacterium.lactatiformans.St_Abundance",-2.19140243259446,2.06283558158907,43,-1.06232530219706,0.294018067153796,"Valeric acid","St_Abundance","Ruthenibacterium.lactatiformans",0.396185239092155
"Valeric acid.Hungatella.hathewayi.St_Abundance",-0.85518905516474,0.56782440902291,43,-1.50608012191007,0.139358088398917,"Valeric acid","St_Abundance","Hungatella.hathewayi",0.216672782048681
"Valeric acid.Ruminococcaceae.bacterium.cv2.St_Abundance",-0.350293791547011,2.3811361667654,43,-0.147112036865518,0.883731195074068,"Valeric acid","St_Abundance","Ruminococcaceae.bacterium.cv2",0.910145022424702
"Valeric acid.Enterococcus.faecium.St_Abundance",0.453023091014866,1.29398494297101,43,0.350099198198333,0.727973375351405,"Valeric acid","St_Abundance","Enterococcus.faecium",0.791884447390675
"Valeric acid.Ruthenibacterium.sp..VE800.03.St_Abundance",1.50060792886032,2.09967660159119,43,0.714685265208518,0.478665807502195,"Valeric acid","St_Abundance","Ruthenibacterium.sp..VE800.03",0.587453491025421
"Valeric acid.Citrobacter.freundii.St_Abundance",-1.48599040838918,0.601542663498836,43,-2.47029927976515,0.0175433319390787,"Valeric acid","St_Abundance","Citrobacter.freundii",0.0468772340883212
"Valeric acid.Subdoligranulum.sp..MP158A7.St_Abundance",-2.71806436239736,2.22433812037406,43,-1.22196546356913,0.228377299228203,"Valeric acid","St_Abundance","Subdoligranulum.sp..MP158A7",0.325815878788501
"Valeric acid.Lactococcus.lactis.St_Abundance",4.6302261508496,2.97101586333749,43,1.5584656440199,0.126453338299306,"Valeric acid","St_Abundance","Lactococcus.lactis",0.201495393008041
"Valeric acid.Lactobacillus.paragasseri.St_Abundance",-1.04331956165225,1.57820704479118,43,-0.661079016910802,0.512088317929274,"Valeric acid","St_Abundance","Lactobacillus.paragasseri",0.616345819783138
"Valeric acid.Erysipelatoclostridium.sp..MP572A05.St_Abundance",-0.87551150225142,3.15241971257122,43,-0.277726820055101,0.782553059832003,"Valeric acid","St_Abundance","Erysipelatoclostridium.sp..MP572A05",0.83199440801416
"Valeric acid.Enterobacter.cloacae.St_Abundance",-0.175404431427724,0.780422071606057,43,-0.224755856874669,0.823233863057279,"Valeric acid","St_Abundance","Enterobacter.cloacae",0.863572083659389
"Valeric acid.Romboutsia.sp..MP232A8.St_Abundance",0.29708865557358,2.99188991445657,43,0.0992979902562829,0.921363164901607,"Valeric acid","St_Abundance","Romboutsia.sp..MP232A8",0.938483088573765
"Valeric acid.Faecalibacterium.prausnitzii.St_Abundance",-0.0582278528620372,1.02059613694163,43,-0.0570527858713297,0.954767441835965,"Valeric acid","St_Abundance","Faecalibacterium.prausnitzii",0.965171445812383
"Valeric acid.Streptococcus.salivarius.St_Abundance",-0.912841500087628,2.07117089826489,43,-0.440736928494098,0.661611397064922,"Valeric acid","St_Abundance","Streptococcus.salivarius",0.736576642833317
"Valeric acid.Klebsiella.oxytoca.St_Abundance",0.165011864609336,0.344134928204105,43,0.479497578087941,0.634014550911155,"Valeric acid","St_Abundance","Klebsiella.oxytoca",0.717056781868258
"Valeric acid.Streptococcus.thermophilus.St_Abundance",0.257319659166057,0.884765087340343,43,0.290833875395756,0.772576576731372,"Valeric acid","St_Abundance","Streptococcus.thermophilus",0.825521806720031
